trip_id,payment_type,fare_amount,trip_distance,passenger_count,pickup_hour
38381,Cash,792.19,5.1,3,23
38382,UPI,362.5,28.82,1,23
38383,UPI,844.94,36.99,5,11
38384,Card,278.99,16.66,3,18
38385,Card,880.65,46.78,2,19
38386,UPI,290.31,35.69,2,13
38387,Cash,636.56,49.46,2,17
38388,UPI,389.9,30.54,2,12
38389,Card,355.73,23.31,5,3
38390,Cash,386.3,38.32,1,12
38391,UPI,524.24,20.03,4,4
38392,Card,852.8,0.54,5,22
38393,UPI,771.35,11.05,3,3
38394,UPI,476.87,10.69,3,14
38395,UPI,318.05,24.71,4,21
38396,Cash,861.59,35.73,4,18
38397,Card,876.68,28.07,2,18
38398,Card,480.99,5.61,5,16
38399,Wallet,711.05,13.4,5,16
38400,UPI,400.8,7.26,2,8
38401,UPI,191.64,4.44,5,15
38402,Wallet,355.41,8.26,2,12
38403,UPI,697.98,26.23,5,10
38404,Cash,780.94,37.91,4,4
38405,Wallet,859.07,20.15,2,7
38406,Card,66.83,10.44,3,16
38407,UPI,512.09,21.8,1,21
38408,Card,310.23,16.83,5,0
38409,UPI,699.76,2.71,3,9
38410,Wallet,283.06,46.17,3,14
38411,Card,587.97,1.03,1,16
38412,UPI,726.36,2.54,2,13
38413,Cash,781.56,15.37,2,9
38414,Wallet,305.99,38.95,1,21
38415,UPI,133.44,24.7,3,12
38416,UPI,257.78,25.81,3,5
38417,UPI,619.17,31.05,5,13
38418,Wallet,88.43,2.49,5,4
38419,UPI,200.92,47.96,1,6
38420,UPI,995.7,27.7,1,0
38421,Card,413.21,41.27,5,19
38422,Card,521.7,21.74,2,12
38423,Wallet,60.46,22.07,1,17
38424,Wallet,612.31,8.83,2,19
38425,Cash,359.03,18.32,4,0
38426,UPI,553.68,9.65,4,11
38427,Card,549.81,45.68,5,5
38428,Card,969.08,16.76,2,12
38429,UPI,304.84,20.28,2,3
38430,UPI,591.91,7.14,3,1
38431,Wallet,412.47,49.61,2,4
38432,Cash,450.9,28.79,3,11
38433,Cash,102.78,28.94,2,8
38434,Wallet,704.03,7.7,3,12
38435,Wallet,235.52,34.12,2,5
38436,Card,495.06,34.21,5,7
38437,Wallet,462.56,45.26,2,21
38438,Cash,494.73,14.54,3,7
38439,Card,406.77,43.55,1,22
38440,Cash,280.27,22.46,1,12
38441,UPI,476.28,11.65,1,9
38442,Cash,93.91,33.21,3,0
38443,Card,280.21,2.12,3,15
38444,Cash,795.61,42.97,3,22
38445,Card,850.68,3.74,1,1
38446,Card,729.54,20.24,4,11
38447,Wallet,650.94,7.59,4,6
38448,Cash,820.7,23.79,5,1
38449,Wallet,171.44,47.89,1,1
38450,Wallet,548.99,7.56,3,14
38451,Cash,160.5,5.82,1,3
38452,Card,788.97,10.3,3,20
38453,UPI,544.53,46.95,1,21
38454,Cash,819.52,14.42,2,2
38455,Wallet,809.11,30.55,2,0
38456,Wallet,492.9,14.79,4,20
38457,Card,522.03,36.12,3,0
38458,Wallet,76.85,31.74,2,4
38459,UPI,547.34,48.0,3,15
38460,Wallet,693.59,16.78,1,13
38461,Card,271.97,15.97,3,5
38462,Cash,987.2,39.07,4,4
38463,Card,976.09,8.33,1,18
38464,Wallet,318.69,36.54,5,5
38465,Card,727.32,38.72,4,7
38466,Wallet,78.5,42.99,1,16
38467,Card,682.47,34.65,5,17
38468,Cash,642.82,8.77,1,11
38469,Wallet,831.05,17.13,4,9
38470,UPI,339.15,3.27,2,23
38471,UPI,884.11,37.76,1,23
38472,UPI,865.08,34.71,4,19
38473,UPI,686.12,25.99,5,12
38474,Wallet,498.72,48.94,5,22
38475,Wallet,637.48,16.33,3,3
38476,Cash,743.46,44.58,3,18
38477,Card,976.49,9.5,2,1
38478,Wallet,165.64,47.78,5,16
38479,UPI,347.42,14.8,5,18
38480,Wallet,791.68,40.41,5,5
38481,UPI,438.72,6.06,5,6
38482,Cash,688.86,20.75,5,14
38483,Card,176.46,48.31,2,0
38484,Wallet,723.7,15.91,4,21
38485,Card,690.36,39.14,1,11
38486,UPI,606.53,24.48,5,13
38487,UPI,776.98,30.46,1,1
38488,Card,886.11,30.13,1,6
38489,Cash,837.84,28.73,3,14
38490,Card,171.2,24.43,4,15
38491,Card,757.17,9.94,1,14
38492,Wallet,477.28,1.11,4,5
38493,Wallet,367.19,34.03,4,11
38494,UPI,885.67,35.45,1,8
38495,Wallet,581.63,38.81,5,9
38496,Cash,526.17,46.58,3,22
38497,Cash,795.37,8.55,5,17
38498,Cash,575.64,44.58,2,9
38499,UPI,865.11,12.18,1,3
38500,Cash,147.76,27.34,3,10
38501,Cash,787.33,13.34,3,22
38502,Wallet,205.64,7.38,4,13
38503,UPI,263.97,3.05,3,10
38504,Card,220.48,17.51,2,20
38505,Cash,276.5,48.58,5,23
38506,Wallet,745.24,23.89,1,23
38507,Card,672.57,2.36,1,16
38508,Cash,268.29,33.9,4,5
38509,Card,306.67,10.49,1,4
38510,Card,144.33,3.39,1,3
38511,UPI,443.71,39.73,1,3
38512,UPI,409.66,22.59,5,9
38513,Cash,188.53,48.87,5,13
38514,Cash,842.89,35.88,2,16
38515,UPI,859.97,14.78,4,9
38516,Cash,153.59,49.08,1,4
38517,Cash,303.05,43.61,5,10
38518,UPI,749.28,16.14,4,22
38519,Card,876.47,14.88,5,11
38520,Cash,118.09,25.37,2,16
38521,Wallet,907.25,27.32,4,0
38522,UPI,108.56,29.14,1,22
38523,Cash,652.09,11.27,5,2
38524,Cash,70.97,3.21,1,1
38525,UPI,931.85,27.31,1,16
38526,Wallet,386.01,30.52,4,21
38527,Wallet,666.36,47.92,2,12
38528,UPI,225.39,27.41,2,21
38529,Wallet,355.19,8.24,1,11
38530,Cash,759.93,15.71,2,1
38531,Wallet,974.35,3.07,2,20
38532,Cash,992.45,1.26,1,9
38533,Card,819.2,24.16,3,6
38534,Wallet,854.83,33.27,4,19
38535,Card,970.93,47.59,1,1
38536,UPI,88.3,31.86,3,2
38537,Wallet,211.64,9.46,1,5
38538,Cash,100.04,45.41,3,17
38539,Wallet,526.1,44.06,1,18
38540,UPI,960.56,20.68,3,12
38541,UPI,603.31,26.36,2,3
38542,Cash,577.63,25.22,5,21
38543,Wallet,835.35,22.3,2,17
38544,Card,932.5,16.82,2,23
38545,UPI,713.63,49.35,1,8
38546,UPI,900.61,45.46,3,8
38547,Cash,216.46,17.0,2,2
38548,Wallet,528.24,30.9,4,21
38549,Card,396.37,4.73,1,7
38550,Wallet,365.9,37.39,1,5
38551,Wallet,253.54,42.26,1,5
38552,Card,899.3,23.61,3,9
38553,Cash,477.85,4.26,4,19
38554,UPI,553.74,29.33,5,5
38555,Cash,312.5,3.22,3,22
38556,Cash,964.71,40.89,3,4
38557,Wallet,630.65,29.46,2,14
38558,Card,50.66,43.61,1,15
38559,UPI,304.5,19.26,5,4
38560,Wallet,999.38,12.88,4,1
38561,UPI,976.04,46.97,3,20
38562,Wallet,567.39,45.09,1,7
38563,Card,585.91,3.77,3,4
38564,UPI,906.51,43.23,5,3
38565,UPI,723.14,46.44,1,2
38566,Cash,935.61,22.93,2,13
38567,Wallet,505.18,44.69,1,20
38568,Wallet,977.11,22.64,4,14
38569,Wallet,562.57,3.33,1,8
38570,Cash,662.6,27.55,2,12
38571,Cash,128.44,46.83,5,1
38572,UPI,631.05,26.94,4,2
38573,Wallet,779.39,7.38,5,5
38574,Wallet,467.34,22.26,5,17
38575,UPI,527.32,5.76,2,7
38576,UPI,423.66,29.47,2,5
38577,UPI,970.59,31.42,1,15
38578,Card,502.79,33.37,4,23
38579,Card,169.9,3.12,1,1
38580,UPI,77.43,42.48,1,22
38581,Cash,783.85,45.88,4,2
38582,Cash,570.29,14.7,2,10
38583,Wallet,52.63,39.26,1,4
38584,Card,413.4,24.43,1,23
38585,Card,918.35,26.79,5,16
38586,UPI,950.37,12.52,3,0
38587,UPI,100.88,44.79,4,9
38588,UPI,167.25,47.94,1,16
38589,UPI,54.63,32.9,2,15
38590,UPI,875.24,8.01,3,10
38591,Cash,117.34,26.96,2,1
38592,Cash,152.51,15.47,1,3
38593,UPI,266.24,22.82,2,6
38594,Cash,921.39,33.89,2,20
38595,UPI,703.82,4.0,3,21
38596,UPI,636.04,10.56,5,22
38597,Card,795.42,37.62,4,13
38598,Cash,708.62,2.39,1,12
38599,Cash,758.63,30.29,2,19
38600,Card,119.97,13.73,1,5
38601,Cash,610.28,45.17,2,0
38602,Card,765.55,41.74,5,13
38603,Wallet,587.38,46.01,5,23
38604,Cash,61.21,5.15,1,14
38605,UPI,250.56,49.74,1,18
38606,Card,964.75,7.6,1,13
38607,UPI,719.46,43.57,1,9
38608,UPI,704.08,19.11,5,6
38609,Cash,677.24,47.78,4,12
38610,Card,171.42,0.55,2,12
38611,Wallet,53.88,34.61,5,5
38612,UPI,468.62,49.79,3,16
38613,UPI,472.11,34.85,4,23
38614,Wallet,821.22,35.47,1,22
38615,Card,222.49,33.53,1,4
38616,Cash,311.36,48.98,1,14
38617,UPI,124.33,36.02,5,11
38618,Cash,429.88,25.1,1,12
38619,Card,293.19,12.76,5,7
38620,Wallet,299.75,38.96,2,1
38621,Cash,291.35,8.47,3,3
38622,Card,269.94,3.58,2,20
38623,Cash,353.8,38.27,1,2
38624,Cash,559.86,18.76,2,2
38625,UPI,465.82,11.0,2,10
38626,Cash,110.27,38.46,3,19
38627,UPI,454.57,43.45,4,9
38628,Card,853.96,5.72,3,22
38629,Card,145.67,21.04,1,16
38630,UPI,947.14,1.68,2,11
38631,Wallet,343.16,41.47,3,1
38632,Cash,63.81,0.91,4,3
38633,Card,290.5,19.83,3,11
38634,Card,116.18,45.19,5,8
38635,Wallet,588.06,29.38,4,16
38636,Card,350.51,40.24,1,5
38637,UPI,816.53,7.18,3,2
38638,Wallet,745.99,6.18,4,22
38639,Card,495.17,18.04,3,2
38640,Wallet,582.57,33.82,1,23
38641,Wallet,628.33,8.58,5,21
38642,Card,307.17,3.74,2,16
38643,Card,182.41,48.8,3,15
38644,Card,407.69,14.89,3,8
38645,Wallet,140.11,31.41,3,14
38646,UPI,349.12,33.15,2,8
38647,UPI,574.97,2.41,5,14
38648,Cash,563.11,28.51,3,5
38649,Card,164.58,10.42,5,6
38650,UPI,57.92,4.95,5,16
38651,Cash,134.5,20.15,1,3
38652,Cash,84.34,39.75,4,21
38653,Card,430.45,48.47,3,5
38654,Cash,420.26,25.01,3,9
38655,UPI,279.53,44.43,5,13
38656,Cash,254.67,47.29,4,17
38657,Cash,426.6,22.43,3,12
38658,UPI,132.24,7.7,2,14
38659,Cash,253.59,15.85,3,5
38660,Cash,435.41,19.68,5,23
38661,Wallet,140.09,23.0,1,13
38662,Cash,848.77,32.41,1,9
38663,Cash,692.22,32.44,3,13
38664,Wallet,413.96,27.39,2,3
38665,Wallet,192.88,11.8,3,12
38666,Wallet,234.48,18.49,2,16
38667,Card,164.09,20.97,1,5
38668,Card,202.08,33.35,1,15
38669,UPI,451.39,7.5,2,20
38670,Cash,283.38,12.46,4,8
38671,UPI,890.35,14.55,5,7
38672,Card,962.88,26.16,2,4
38673,Cash,706.8,38.0,4,18
38674,Cash,818.32,42.3,4,16
38675,Wallet,292.36,37.25,3,21
38676,Card,681.77,37.53,2,19
38677,Cash,105.1,12.42,4,16
38678,Wallet,962.21,44.3,5,1
38679,Cash,686.7,3.1,1,7
38680,Card,351.01,27.24,3,2
38681,UPI,784.39,4.88,2,3
38682,UPI,65.01,30.24,2,4
38683,Cash,407.42,2.84,3,22
38684,Wallet,900.87,32.22,5,10
38685,Wallet,300.04,2.17,1,2
38686,Wallet,684.52,8.67,4,8
38687,Card,392.1,37.79,4,7
38688,UPI,422.75,15.49,4,18
38689,UPI,758.64,44.26,3,6
38690,Cash,914.7,5.36,1,7
38691,UPI,208.38,26.76,3,5
38692,Wallet,313.05,46.33,2,3
38693,Card,513.4,20.95,4,1
38694,Wallet,633.13,16.73,2,18
38695,Wallet,494.4,48.32,5,4
38696,UPI,815.25,21.5,4,22
38697,Card,779.69,35.09,2,2
38698,Card,434.98,46.04,3,14
38699,Wallet,88.58,1.03,2,22
38700,Cash,234.77,28.68,4,5
38701,UPI,512.61,35.82,3,20
38702,Cash,931.14,21.24,3,15
38703,Wallet,589.19,33.81,2,19
38704,UPI,553.88,40.42,5,4
38705,Cash,737.77,16.12,2,16
38706,Cash,194.68,16.49,4,1
38707,Cash,189.57,4.84,5,18
38708,UPI,378.13,47.77,5,6
38709,Cash,995.11,2.13,3,1
38710,Card,882.14,23.8,2,2
38711,Wallet,696.11,26.88,2,17
38712,UPI,421.6,7.48,1,10
38713,Card,576.94,24.76,1,22
38714,Cash,338.38,15.09,4,7
38715,Wallet,690.59,40.23,2,18
38716,Cash,447.9,41.24,2,6
38717,Card,164.21,21.92,1,18
38718,Cash,254.33,22.01,5,14
38719,UPI,628.26,4.26,5,11
38720,Card,709.84,18.18,3,12
38721,UPI,141.22,20.58,3,6
38722,Wallet,817.92,22.61,4,3
38723,UPI,833.13,22.92,2,6
38724,UPI,736.93,5.06,4,19
38725,Cash,699.41,8.57,2,6
38726,Cash,270.28,21.98,3,22
38727,Card,923.64,19.23,2,18
38728,Wallet,305.14,7.55,4,20
38729,Card,223.38,32.61,3,4
38730,Wallet,656.61,6.32,3,17
38731,Wallet,395.9,0.76,5,2
38732,UPI,936.38,30.82,3,0
38733,Cash,487.24,4.6,4,13
38734,Wallet,205.53,3.49,2,22
38735,Cash,959.65,4.74,5,8
38736,Wallet,539.66,46.85,4,13
38737,Cash,542.63,5.72,2,4
38738,Card,416.51,42.03,1,3
38739,Cash,844.19,38.94,1,3
38740,UPI,323.26,42.14,5,20
38741,Wallet,63.02,30.46,5,22
38742,UPI,522.41,8.18,3,7
38743,Wallet,929.59,38.66,4,22
38744,UPI,309.6,28.49,2,13
38745,Wallet,302.99,28.63,1,23
38746,Cash,751.19,30.63,1,17
38747,Wallet,786.76,7.84,5,3
38748,UPI,463.78,14.93,4,19
38749,UPI,841.96,49.68,5,3
38750,Wallet,213.34,43.74,4,20
38751,Wallet,398.67,18.28,1,10
38752,Card,434.06,49.33,4,0
38753,Card,347.16,3.95,5,3
38754,Cash,256.85,17.77,3,9
38755,Cash,371.24,27.98,4,11
38756,Cash,67.1,31.24,3,11
38757,Cash,718.18,40.36,1,22
38758,Cash,699.76,36.96,3,22
38759,Wallet,477.71,34.56,4,20
38760,Card,356.77,48.73,5,7
38761,Wallet,462.39,30.12,5,20
38762,Card,939.69,0.82,2,21
38763,Card,623.39,31.03,1,22
38764,UPI,744.79,38.07,5,0
38765,UPI,268.04,45.95,5,13
38766,Card,140.02,19.92,1,7
38767,Wallet,129.03,3.06,5,14
38768,Card,498.42,6.78,4,19
38769,Cash,730.85,45.44,2,8
38770,Wallet,785.41,47.55,1,13
38771,Wallet,734.39,12.01,3,22
38772,Card,917.12,33.94,5,5
38773,Cash,99.4,23.93,4,13
38774,Card,862.57,30.42,2,6
38775,Cash,677.64,2.99,5,17
38776,Wallet,216.74,48.22,3,6
38777,Card,698.26,23.85,1,12
38778,Cash,536.17,38.74,1,14
38779,UPI,391.09,26.07,4,17
38780,Wallet,285.56,42.91,4,2
38781,Wallet,490.95,31.83,3,11
38782,UPI,277.18,16.37,2,0
38783,Cash,128.7,25.18,2,13
38784,Wallet,853.81,39.63,1,18
38785,Cash,613.2,13.78,1,14
38786,UPI,395.49,39.46,4,3
38787,Card,474.35,35.58,5,3
38788,Wallet,871.59,0.91,5,17
38789,Wallet,353.85,43.4,3,2
38790,Cash,411.16,26.28,2,20
38791,Wallet,777.78,46.41,1,6
38792,Card,240.5,1.04,1,8
38793,UPI,676.3,43.16,1,4
38794,Wallet,462.61,38.62,5,18
38795,UPI,525.15,33.22,3,12
38796,Cash,797.54,30.1,3,20
38797,Card,993.48,30.17,1,5
38798,Wallet,839.94,42.03,2,22
38799,UPI,202.52,49.7,4,18
38800,Card,263.32,23.38,5,1
38801,UPI,439.43,28.54,2,19
38802,Cash,733.27,9.49,4,19
38803,Card,533.9,19.9,1,5
38804,Card,906.71,8.88,4,1
38805,Cash,96.24,1.02,1,3
38806,Cash,295.59,36.32,5,14
38807,Wallet,258.31,15.64,2,5
38808,Cash,756.96,43.57,1,23
38809,Cash,491.53,24.82,3,7
38810,UPI,64.26,40.31,3,16
38811,Card,784.76,21.47,3,8
38812,UPI,393.71,41.72,5,1
38813,Cash,297.44,42.87,3,3
38814,Wallet,223.58,23.61,5,21
38815,UPI,948.71,46.68,4,6
38816,UPI,944.94,15.12,3,12
38817,Card,122.73,19.01,2,22
38818,Card,271.13,24.09,3,0
38819,Card,663.81,37.53,1,20
38820,Wallet,686.9,20.24,2,3
38821,Wallet,446.79,4.65,3,10
38822,Cash,590.08,0.62,1,18
38823,Cash,717.5,43.7,5,3
38824,Card,952.98,32.18,3,10
38825,UPI,738.85,8.92,5,18
38826,Card,154.76,45.16,4,22
38827,Cash,731.95,36.25,2,18
38828,UPI,114.34,38.38,5,20
38829,Cash,527.38,22.75,4,6
38830,Wallet,550.55,37.78,1,0
38831,Card,789.35,30.49,4,16
38832,Card,60.98,36.86,3,15
38833,UPI,881.01,17.25,5,22
38834,Card,680.69,26.98,3,17
38835,Cash,79.63,2.26,4,6
38836,Cash,202.03,8.53,2,5
38837,Wallet,87.54,42.89,2,3
38838,Cash,777.64,32.97,4,6
38839,UPI,212.36,41.49,4,16
38840,Cash,93.32,28.27,1,20
38841,Wallet,181.09,21.89,4,16
38842,Wallet,581.58,40.85,1,5
38843,Card,520.71,2.83,3,14
38844,UPI,283.94,34.49,3,18
38845,Cash,945.79,30.67,1,13
38846,Wallet,862.07,2.26,3,8
38847,Cash,348.74,17.11,4,0
38848,Wallet,500.84,26.16,4,21
38849,Card,540.98,2.11,2,19
38850,Wallet,768.37,15.75,5,23
38851,Card,456.55,1.24,4,2
38852,UPI,569.15,13.96,1,8
38853,Cash,441.94,48.89,3,8
38854,Cash,774.68,22.95,5,16
38855,Card,578.14,47.5,4,20
38856,UPI,836.39,40.31,3,19
38857,Card,101.05,13.48,1,8
38858,Wallet,909.09,46.87,1,12
38859,Card,828.42,15.35,4,13
38860,UPI,827.58,17.59,4,16
38861,Wallet,183.29,15.52,1,13
38862,Cash,300.3,22.39,3,20
38863,Cash,981.25,4.15,2,19
38864,Cash,952.76,40.91,1,23
38865,UPI,265.22,4.56,1,23
38866,UPI,461.26,24.19,1,16
38867,UPI,198.15,3.94,4,5
38868,UPI,299.51,32.91,2,22
38869,UPI,225.49,22.79,4,14
38870,Wallet,126.89,0.56,1,1
38871,Card,600.5,21.85,3,2
38872,Cash,278.75,18.5,4,16
38873,UPI,992.63,45.75,4,19
38874,Cash,539.67,30.15,4,2
38875,UPI,391.14,41.45,5,9
38876,Cash,917.5,7.66,1,6
38877,Card,639.71,6.75,3,20
38878,Cash,170.72,9.55,5,8
38879,Cash,522.93,47.21,5,12
38880,UPI,469.03,5.42,2,13
38881,Wallet,776.88,24.43,1,17
38882,Wallet,709.09,4.28,4,4
38883,Cash,402.25,38.06,1,10
38884,Wallet,496.01,19.55,5,3
38885,Card,542.85,30.78,5,6
38886,Card,451.34,4.05,3,3
38887,Wallet,152.34,21.86,1,15
38888,Wallet,910.17,7.12,2,22
38889,Card,688.93,16.56,5,0
38890,Wallet,496.23,9.85,4,15
38891,Wallet,591.11,24.35,1,7
38892,UPI,252.51,44.73,3,6
38893,UPI,554.03,20.17,1,12
38894,Wallet,758.73,45.23,4,15
38895,Wallet,556.99,38.86,1,10
38896,UPI,506.63,37.47,5,13
38897,UPI,489.27,39.16,1,6
38898,Wallet,773.54,35.68,1,13
38899,UPI,765.67,10.56,5,17
38900,Card,762.57,42.0,5,14
38901,Cash,283.86,19.11,5,6
38902,Card,637.0,13.83,5,2
38903,UPI,789.96,41.74,4,11
38904,Card,583.8,31.05,3,10
38905,Cash,790.03,13.03,2,5
38906,UPI,861.68,44.44,3,13
38907,Card,215.2,27.17,1,0
38908,Card,341.02,1.68,4,22
38909,Cash,621.24,26.58,5,20
38910,UPI,325.19,47.78,5,11
38911,Wallet,944.32,8.52,2,8
38912,UPI,234.43,15.4,4,4
38913,Cash,389.1,11.81,4,1
38914,Cash,994.59,11.41,3,7
38915,Cash,229.72,4.32,1,12
38916,Cash,476.38,23.59,3,18
38917,Wallet,348.09,41.01,4,7
38918,UPI,819.31,12.38,1,23
38919,UPI,338.94,35.7,1,0
38920,Card,203.36,28.87,4,1
38921,Wallet,936.48,11.01,1,16
38922,Wallet,351.53,28.7,2,10
38923,Card,754.66,26.37,5,5
38924,Card,326.04,11.68,5,2
38925,UPI,219.65,1.34,5,15
38926,UPI,812.29,20.64,1,9
38927,UPI,102.8,16.5,3,4
38928,Wallet,365.37,14.5,1,13
38929,Wallet,791.08,35.08,5,16
38930,Card,536.53,35.62,3,21
38931,Cash,705.1,46.37,4,14
38932,Cash,113.48,1.86,1,21
38933,Cash,762.32,45.56,1,17
38934,Cash,213.34,33.88,4,12
38935,Cash,818.27,33.14,4,13
38936,UPI,585.97,49.61,5,18
38937,Card,752.2,4.35,5,6
38938,Cash,252.19,40.26,5,6
38939,Cash,425.65,29.87,4,8
38940,Cash,811.97,8.5,4,5
38941,UPI,915.26,38.65,4,19
38942,Cash,265.24,18.25,2,23
38943,Card,803.72,13.01,3,13
38944,UPI,153.13,29.08,5,7
38945,UPI,454.46,24.11,2,0
38946,Wallet,941.78,8.28,1,15
38947,Wallet,947.88,36.69,2,14
38948,UPI,331.85,15.94,3,13
38949,Cash,233.27,24.85,5,15
38950,Cash,192.01,14.79,3,5
38951,Cash,506.83,22.29,4,3
38952,Cash,137.47,12.86,4,21
38953,Wallet,389.01,24.3,2,15
38954,Card,66.16,8.45,4,3
38955,UPI,296.43,14.5,2,9
38956,Cash,905.26,11.06,2,16
38957,Wallet,474.63,18.36,4,23
38958,Card,120.06,41.6,3,10
38959,UPI,664.49,25.02,2,19
38960,UPI,957.85,21.49,2,6
38961,UPI,490.24,28.83,2,10
38962,Cash,643.07,39.34,2,1
38963,UPI,923.45,15.2,2,18
38964,Cash,448.14,40.44,2,5
38965,Card,681.36,12.85,1,23
38966,Wallet,468.67,42.47,4,20
38967,Wallet,964.02,41.76,2,10
38968,Wallet,528.61,29.75,3,5
38969,UPI,891.37,18.15,3,9
38970,Wallet,531.84,21.01,2,5
38971,Card,684.97,40.74,5,0
38972,Cash,416.83,4.58,2,11
38973,Wallet,921.68,39.45,3,0
38974,Cash,664.6,7.1,4,21
38975,Cash,68.92,40.87,2,23
38976,Wallet,64.86,45.12,5,17
38977,Wallet,692.37,25.92,1,14
38978,Wallet,158.56,37.77,3,12
38979,UPI,730.36,10.52,3,12
38980,Wallet,355.92,38.7,2,16
38981,UPI,561.97,35.29,1,14
38982,Card,215.68,6.18,2,6
38983,Cash,283.91,25.45,5,2
38984,Card,465.07,38.42,5,7
38985,Wallet,682.2,5.08,5,22
38986,Cash,197.95,33.11,4,5
38987,Wallet,317.22,40.16,5,2
38988,Wallet,246.61,17.74,1,19
38989,Cash,869.54,19.4,1,20
38990,Card,665.61,14.09,4,16
38991,Wallet,495.07,9.76,5,8
38992,Cash,949.6,47.91,2,9
38993,Card,749.03,35.33,5,22
38994,UPI,935.61,3.11,3,6
38995,Card,617.71,46.42,5,9
38996,Card,181.15,6.22,1,19
38997,Cash,691.66,46.24,4,23
38998,Card,241.42,22.86,3,21
38999,UPI,378.67,24.54,2,11
39000,UPI,534.14,27.23,4,21
39001,Wallet,199.5,5.14,1,11
39002,UPI,69.74,33.41,5,8
39003,Wallet,360.73,32.88,5,6
39004,UPI,833.1,29.1,3,20
39005,Card,64.61,44.45,3,3
39006,Wallet,153.96,24.18,4,2
39007,UPI,816.51,35.67,3,8
39008,Card,340.56,17.29,4,8
39009,Card,941.3,46.27,1,4
39010,Wallet,411.23,46.64,5,5
39011,Cash,806.87,24.36,5,22
39012,Card,295.85,36.93,3,11
39013,Card,108.74,12.04,4,9
39014,Cash,887.48,32.35,3,0
39015,Wallet,930.93,4.71,2,0
39016,UPI,722.69,43.2,2,2
39017,UPI,781.56,36.22,2,10
39018,Card,56.77,47.77,5,11
39019,Cash,766.13,39.02,4,0
39020,Card,498.59,9.56,5,18
39021,Wallet,480.15,23.64,1,23
39022,Card,563.07,27.35,2,15
39023,UPI,307.65,41.51,3,11
39024,Cash,711.47,27.74,1,23
39025,Wallet,330.81,24.1,1,16
39026,Card,580.68,35.79,4,2
39027,UPI,180.08,32.29,5,17
39028,Card,691.32,37.56,3,11
39029,UPI,230.13,24.02,5,13
39030,Cash,211.89,36.31,5,17
39031,Wallet,73.07,48.57,4,1
39032,Card,165.7,9.49,4,9
39033,Wallet,270.94,3.09,2,20
39034,Cash,261.19,28.75,2,3
39035,UPI,361.29,8.34,5,7
39036,Cash,101.7,8.67,5,1
39037,Cash,938.44,33.77,5,15
39038,Wallet,163.22,21.39,2,5
39039,Cash,716.87,2.11,2,9
39040,Card,558.32,28.3,1,21
39041,UPI,575.15,12.6,2,23
39042,Cash,150.24,21.97,2,8
39043,Card,281.05,2.43,4,6
39044,UPI,790.89,3.64,1,6
39045,Wallet,490.5,9.98,5,8
39046,UPI,484.21,36.06,4,8
39047,Wallet,568.62,39.6,4,3
39048,UPI,462.12,17.52,3,8
39049,Cash,815.83,6.72,3,3
39050,Wallet,761.27,46.85,5,0
39051,Wallet,351.15,39.47,2,9
39052,Wallet,821.48,8.66,1,2
39053,Cash,542.68,11.73,2,8
39054,Cash,646.35,2.31,1,18
39055,UPI,872.87,45.09,5,12
39056,UPI,502.19,46.7,4,6
39057,Cash,768.45,4.6,3,16
39058,Cash,646.68,7.77,2,14
39059,Wallet,455.41,10.66,2,14
39060,UPI,799.6,9.46,2,13
39061,UPI,149.9,47.06,5,19
39062,Wallet,602.16,13.44,5,11
39063,Wallet,94.09,19.06,5,3
39064,Wallet,198.36,3.9,2,7
39065,Card,618.93,31.61,3,10
39066,Card,342.23,13.67,3,16
39067,Cash,299.35,12.64,5,14
39068,UPI,958.05,48.87,3,14
39069,Wallet,397.61,2.41,4,0
39070,Wallet,586.5,9.76,4,3
39071,UPI,557.54,25.9,4,5
39072,Card,108.92,28.33,2,6
39073,UPI,690.56,35.8,3,20
39074,Cash,537.26,10.85,2,21
39075,Card,412.35,20.01,2,5
39076,UPI,112.72,14.72,1,8
39077,UPI,328.36,41.81,3,5
39078,Cash,889.89,18.31,1,14
39079,UPI,215.03,13.43,4,23
39080,Card,258.37,31.03,5,16
39081,Wallet,245.03,5.82,4,0
39082,Wallet,896.26,42.52,5,15
39083,Wallet,715.0,14.31,2,15
39084,Card,887.75,41.29,1,6
39085,UPI,918.06,49.57,2,14
39086,UPI,931.57,1.56,1,18
39087,UPI,511.43,10.0,5,1
39088,UPI,502.41,37.46,2,3
39089,Wallet,837.48,4.6,1,23
39090,Card,365.33,22.6,1,19
39091,Cash,71.1,7.95,2,14
39092,Card,364.97,23.75,5,10
39093,UPI,730.53,1.12,1,1
39094,UPI,167.43,7.95,4,17
39095,Card,795.54,14.11,5,15
39096,Card,824.7,10.3,2,13
39097,Wallet,145.87,18.39,1,4
39098,UPI,142.95,7.67,3,3
39099,Card,238.87,41.13,3,20
39100,UPI,388.57,26.25,2,23
39101,Card,556.1,15.85,5,19
39102,UPI,511.26,15.11,4,9
39103,Card,860.51,12.58,3,9
39104,UPI,185.12,25.51,3,23
39105,Cash,712.69,26.8,4,22
39106,Wallet,571.44,49.58,2,9
39107,Cash,749.98,31.64,2,9
39108,Wallet,374.85,26.81,1,0
39109,Wallet,497.81,2.4,5,22
39110,Card,77.16,27.73,5,17
39111,Cash,160.3,25.0,3,9
39112,Wallet,406.25,44.88,3,17
39113,UPI,507.19,36.27,3,19
39114,Card,131.46,24.24,1,4
